id,source,institution_name,phone,contact_name,contact_position,contact_email,contact_phone,address,website,programs,location_parsed.city,location_parsed.state,location_parsed.country,processed_at,program_categories.welding,program_categories.hvac,program_categories.automotive,program_categories.construction,program_categories.electronics,program_categories.machining,program_categories.cad_cam,program_categories.plumbing,program_categories.woodworking
ts_1335,TRADE_SCHOOLS,Moore Norman Technology Center,4058015000,Brian Ruttman,Superintendent ,brian.ruttman@mntc.edu,,"4701 12th Avenue NW, Norman, OK 73069-8308",https://www.mntc.edu/,Woodworking & Carpentry|Electronics|HVAC|Welding,4701 12th Avenue NW,Norman,OK 73069-8308,2025-09-22T09:01:54.583635,True,True,False,False,True,False,False,False,True
ts_1337,TRADE_SCHOOLS,Franklin County Career and Technology Center,7172639033,General Info,General Info,info@franklinctc.com,7172639033,"2463 Loop Road, Chambersburg, PA 17202",www.franklincountylpn.org/,Construction|Machine & Mechanical Systems|Diesel & Automotive Tech,2463 Loop Road,Chambersburg,PA 17202,2025-09-22T09:01:54.583664,False,False,True,True,False,True,False,False,False
ts_1338,TRADE_SCHOOLS,Red River Technology Center,5802552903,Brook Holding,Superindendent,—,5802552903231,"3300 W Bois D Arc, Duncan, OK 73533",www.rrtc.edu/,HVAC|Welding,3300 W Bois D Arc,Duncan,OK 73533,2025-09-22T09:01:54.583685,True,True,False,False,False,False,False,False,False
ts_1340,TRADE_SCHOOLS,Southern Union State Community College,2563952211,Todd Shackett,President ,tshackett@suscc.edu,3347456437,"750 Roberts St, Wadley, AL 36276",www.suscc.edu/,HVAC|Machine & Mechanical Systems,750 Roberts St,Wadley,AL 36276,2025-09-22T09:01:54.583714,False,True,False,False,False,True,False,False,False
ts_1341,TRADE_SCHOOLS,Clinton Technical School,6608856101,Dan Brungardt,Superintendent,dbrungardt@clintoncardinals.org,6608852237,"602 S. Fifth St., Clinton, MO 64735",clintoncardinals.org/,Diesel & Automotive Tech|Machine & Mechanical Systems|Welding,602 S. Fifth St.,Clinton,MO 64735,2025-09-22T09:01:54.583734,True,False,True,False,False,True,False,False,False
ts_1343,TRADE_SCHOOLS,Greene County Career and Technology Center,7246273106228,Mark Krupa,Director,—,2256273106,"158 Portal Road, Waynesburg, PA 15370-8281",www.greenectc.org/,Welding|Diesel & Automotive Tech,158 Portal Road,Waynesburg,PA 15370-8281,2025-09-22T09:01:54.583763,True,False,True,False,False,False,False,False,False
ts_1344,TRADE_SCHOOLS,Pike-Lincoln Technical Center,5734852900,Bobby Spoonster,Director,spoonsterb@pltc.edu,5734852900422,"342 Vo-Tech Rd, Eolia, MO 63344-0038",pltc.edu/,Diesel & Automotive Tech|Welding,342 Vo-Tech Rd,Eolia,MO 63344-0038,2025-09-22T09:01:54.583782,True,False,True,False,False,False,False,False,False
ts_1346,TRADE_SCHOOLS,San Joaquin Valley College-Fresno Trades Education,5594530123,General Phone,General Phone,—,5594530123,"295 East Sierra Avenue, Fresno, CA 93710-3616",www.sjvc.edu/,HVAC,295 East Sierra Avenue,Fresno,CA 93710-3616,2025-09-22T09:01:54.583810,False,True,False,False,False,False,False,False,False
ts_1347,TRADE_SCHOOLS,Metro Technology Centers,4054248324,General Phone,General Phone,—,4054248324,"1900 Springlake Drive, Oklahoma City, OK 73111-5240",https://www.metrotech.edu/,Diesel & Automotive Tech|HVAC|Welding,1900 Springlake Drive,Oklahoma City,OK 73111-5240,2025-09-22T09:01:54.583830,True,True,True,False,False,False,False,False,False
ts_1348,TRADE_SCHOOLS,Luna Community College,5054542500,Carol Linder,President,clinder@luna.edu,50545425551046,"336 Luna Drive, Las Vegas, NM 87701",www.luna.edu/,Diesel & Automotive Tech|Welding,336 Luna Drive,Las Vegas,NM 87701,2025-09-22T09:01:54.583849,True,False,True,False,False,False,False,False,False
ts_1350,TRADE_SCHOOLS,Great Plains Technology Center,5803556371,Cassandra Willrich,Director of Workforce Development,cwillrich@greatplains.edu,5802505553,"4500 SW Lee Blvd, Lawton, OK 73505-8399",www.greatplains.edu/,Diesel & Automotive Tech|Welding|HVAC,4500 SW Lee Blvd,Lawton,OK 73505-8399,2025-09-22T09:01:54.583877,True,True,True,False,False,False,False,False,False
ts_1351,TRADE_SCHOOLS,Pioneer Technology Center,5807628336,Traci Thorpe,Superintendent,—,5807184256,"2101 N Ash, Ponca City, OK 74601",pioneertech.edu/,Diesel & Automotive Tech|Construction|Machine & Mechanical Systems|Welding,2101 N Ash,Ponca City,OK 74601,2025-09-22T09:01:54.583899,True,False,True,True,False,True,False,False,False
ts_1353,TRADE_SCHOOLS,Portage Lakes Career Center,3308968200,Lisa Tripney,Superintendent,ltripney@plcc.edu,3308968278,"4401 Shriver Rd, Uniontown, OH 44685",www.plcc.edu/,Electronics|Diesel & Automotive Tech|Welding|HVAC,4401 Shriver Rd,Uniontown,OH 44685,2025-09-22T09:01:54.583927,True,True,True,False,True,False,False,False,False
ts_1355,TRADE_SCHOOLS,Caddo Kiowa Technology Center,4056435511,Jennie Nunn,Superintendent,jnunn@cktc.edu,4056435511,"1415 N. 7th Street, Fort Cobb, OK 73038-0190",cktc.edu/,HVAC|Welding|Construction|Diesel & Automotive Tech,1415 N. 7th Street,Fort Cobb,OK 73038-0190,2025-09-22T09:01:54.583955,True,True,True,True,False,False,False,False,False
ts_1357,TRADE_SCHOOLS,"Center for Instruction, Technology & Innovation",3155939473,John Shelmidine ,President,—,3159634283,"179 County Route 64, Mexico, NY 13114",https://www.citiboces.org/domain/14,Welding,179 County Route 64,Mexico,NY 13114,2025-09-22T09:01:54.583983,True,False,False,False,False,False,False,False,False
ts_1359,TRADE_SCHOOLS,Southern Oklahoma Technology Center,5802232070,General Phone,General Phone,—,5802232070,"2610 Sam Noble Parkway, Ardmore, OK 73401",https://www.sotech.edu/,Welding|HVAC|Diesel & Automotive Tech,2610 Sam Noble Parkway,Ardmore,OK 73401,2025-09-22T09:01:54.584013,True,True,True,False,False,False,False,False,False
ts_1360,TRADE_SCHOOLS,Canadian Valley Technology Center,4052622629,General Info,General Info,info@cvtech.edu,4052622629,"6505 E Hwy 66, El Reno, OK 73036-9117",www.cvtech.edu/,HVAC|Machine & Mechanical Systems|Welding|CAD/CAM Drafting |Construction|Plumbing & Pipefitting|Diesel & Automotive Tech,6505 E Hwy 66,El Reno,OK 73036-9117,2025-09-22T09:01:54.584033,True,True,True,True,False,True,True,True,False
ts_1361,TRADE_SCHOOLS,Meridian Technology Center,4053773333,Douglas Major,Superintendent,dougm@meridiantech.edu,40537733330220,"1312 South Sangre Road, Stillwater, OK 74074-1899",https://www.meridiantech.edu/,Machine & Mechanical Systems|Welding|Diesel & Automotive Tech|Woodworking & Carpentry,1312 South Sangre Road,Stillwater,OK 74074-1899,2025-09-22T09:01:54.584052,True,False,True,False,False,True,False,False,True
ts_1363,TRADE_SCHOOLS,Universal Technical Institute of Illinois Inc,8008347308,General Phone,General Phone,—,8008347308,"2611 Corporate West Drive, Lisle, IL 60532-0000",www.uti.edu/,Welding|HVAC|Diesel & Automotive Tech,2611 Corporate West Drive,Lisle,IL 60532-0000,2025-09-22T09:01:54.584080,True,True,True,False,False,False,False,False,False
ts_1364,TRADE_SCHOOLS,Pennsylvania College of Technology,5703263761,Dr. Michael J. Reed,President,cworkforce@pct.edu,5703274775,"One College Ave, Williamsport, PA 17701-5799",https://www.pct.edu/,Diesel & Automotive Tech|Plumbing & Pipefitting|Welding,One College Ave,Williamsport,PA 17701-5799,2025-09-22T09:01:54.584099,True,False,True,False,False,False,False,True,False
ts_1365,TRADE_SCHOOLS,Ogeechee Technical College,9126815500,Lori Durden,President,ldurden@ogeecheetech.edu,9128711638,"One Joseph E. Kennedy Blvd, Statesboro, GA 30458",www.ogeecheetech.edu/,Diesel & Automotive Tech|HVAC|Construction|Welding,One Joseph E. Kennedy Blvd,Statesboro,GA 30458,2025-09-22T09:01:54.584118,True,True,True,True,False,False,False,False,False
ts_1367,TRADE_SCHOOLS,Southern Technical College,2399394766,General Phone,General Phone,—,2399394766,"1685 Medical Lane, Fort Myers, FL 33907-1108",www.southerntech.edu/,HVAC|Welding,1685 Medical Lane,Fort Myers,FL 33907-1108,2025-09-22T09:01:54.584146,True,True,False,False,False,False,False,False,False
ts_1368,TRADE_SCHOOLS,Southwest Technology Center,5804772250,Dale Latham,Superintendent,dlatham@swtech.edu,5804804729,"711 W. Tamarack, Altus, OK 73521",www.swtech.edu/,Welding,711 W. Tamarack,Altus,OK 73521,2025-09-22T09:01:54.584165,True,False,False,False,False,False,False,False,False
ts_1370,TRADE_SCHOOLS,Western Area Career & Technology Center,7247462890,Julie Bennett,President,—,7247462890,"688 Western Avenue, Canonsburg, PA 15317",www.wactc.net/,Diesel & Automotive Tech|HVAC|Welding|Machine & Mechanical Systems,688 Western Avenue,Canonsburg,PA 15317,2025-09-22T09:01:54.584192,True,True,True,False,False,True,False,False,False
ts_1371,TRADE_SCHOOLS,Southeastern Technical College,9125383100,Larry Calhoun,President,lcalhoun@southeasterntech.edu,9125383101,"3001 E First St, Vidalia, GA 30474",www.southeasterntech.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Welding,3001 E First St,Vidalia,GA 30474,2025-09-22T09:01:54.584211,True,True,True,False,False,True,False,False,False
ts_1373,TRADE_SCHOOLS,Erwin Technical College,8137695180,General Phone,General Phone,—,8137695180,"2010 E. Hillsborough Avenue, Tampa, FL 33610-8299",www.hillsboroughschools.org/erwin,Welding|Plumbing & Pipefitting,2010 E. Hillsborough Avenue,Tampa,FL 33610-8299,2025-09-22T09:01:54.584239,True,False,False,False,False,False,False,True,False
ts_1374,TRADE_SCHOOLS,Central Pennsylvania Institute of Science and Technology,8143592793,MaryAnn Volders,President,mavolders@cpi.edu,8143592793221,"540 N Harrison Rd, Pleasant Gap, PA 16823",www.cpi.edu/,Woodworking & Carpentry|Diesel & Automotive Tech|HVAC|Welding,540 N Harrison Rd,Pleasant Gap,PA 16823,2025-09-22T09:01:54.584258,True,True,True,False,False,False,False,False,True
ts_1375,TRADE_SCHOOLS,Northwest Educational Center,8326685549,General Phone,General Phone,—,8326685549,"6001 W 34th St, Houston,Tx 77092",nwec.edu/,Construction,6001 W 34th St,Houston,Tx 77092,2025-09-22T09:01:54.584277,False,False,False,True,False,False,False,False,False
ts_1376,TRADE_SCHOOLS,National Career Education,9169694900,General Phone,General Phone,—,9169694900,"6249 Sunrise Blvd, Citrus Heights, CA 95610",nce.edu/,HVAC,6249 Sunrise Blvd,Citrus Heights,CA 95610,2025-09-22T09:01:54.584296,False,True,False,False,False,False,False,False,False
ts_1377,TRADE_SCHOOLS,All-State Career-Baltimore,4106311818,General Phone,General Phone,—,4106311818,"2200 Broening Hwy Ste 160, Baltimore, MD 21224",https://www.allstatecareer.edu/,HVAC|Welding,2200 Broening Hwy Ste 160,Baltimore,MD 21224,2025-09-22T09:01:54.584316,True,True,False,False,False,False,False,False,False
ts_1378,TRADE_SCHOOLS,Lincoln Technical Institute-Moorestown,8567229333,General Phone,General Phone,—,8567229333,"308 Route 38 W, Moorestown, NJ 08057",www.lincolntech.edu/campus/moorestown-nj,Electronics|HVAC,308 Route 38 W,Moorestown,NJ 08057,2025-09-22T09:01:54.584335,False,True,False,False,True,False,False,False,False
ts_1379,TRADE_SCHOOLS,Knox County Career Center,7403932933,Kim Williams,Director,kwilliams@knoxcc.org,74039329331106,"308 Martinsburg Rd, Mount Vernon, OH 43050",https://www.knoxtechnicalcenter.com/,HVAC|Welding,308 Martinsburg Rd,Mount Vernon,OH 43050,2025-09-22T09:01:54.584355,True,True,False,False,False,False,False,False,False
ts_1380,TRADE_SCHOOLS,Madison Adult Career Center,4195896363,Amy Daniels,Assistant of Adult Ed Administrative ,adaniels@madisonrams.net,4195896363,"600 Esley Ln, Mansfield, OH 44905",www.madisonadultcc.org/,Machine & Mechanical Systems|Welding,600 Esley Ln,Mansfield,OH 44905,2025-09-22T09:01:54.584374,True,False,False,False,False,True,False,False,False
ts_1381,TRADE_SCHOOLS,Remington College-Cleveland Campus,2164757520,General Phone,General Phone,—,2164757520,"14445 Broadway Ave, Cleveland, OH 44125-1957",https://www.remingtoncollege.edu/locations/cleveland/,Construction|Welding,14445 Broadway Ave,Cleveland,OH 44125-1957,2025-09-22T09:01:54.584393,True,False,False,True,False,False,False,False,False
ts_1382,TRADE_SCHOOLS,Brown & Clermont Adult Career Campuses,9373786131,Vicki Carrington,Manager of TechCred ,Vicki.Carrington@BCCareer.org,,"718 West Plane Street, Bethel, OH 45106",www.bccareer.org/,Welding,718 West Plane Street,Bethel,OH 45106,2025-09-22T09:01:54.584412,True,False,False,False,False,False,False,False,False
ts_1383,TRADE_SCHOOLS,Chisholm Trail Technology Center,4057298324,Student Services,Student Services,counselor@cttc.edu,4057298324,"283 State Highway 33, Omega, OK 73764-6335",www.cttc.edu/,Diesel & Automotive Tech|Welding|Construction,283 State Highway 33,Omega,OK 73764-6335,2025-09-22T09:01:54.584430,True,False,True,True,False,False,False,False,False
ts_1384,TRADE_SCHOOLS,Gordon Cooper Technology Center,4052737493,Julie McCormick,Superintendent,juliem@gctech.edu,40527374932201,"1 John C Bruton Blvd, Shawnee, OK 74804",www.gctech.edu/,Diesel & Automotive Tech|Woodworking & Carpentry|HVAC|Machine & Mechanical Systems|Welding,1 John C Bruton Blvd,Shawnee,OK 74804,2025-09-22T09:01:54.584450,True,True,True,False,False,True,False,False,True
ts_1386,TRADE_SCHOOLS,Kiamichi Technology Center-McAlester,9184652323,General Phone,General Phone,—,9184652323,"301 Kiamichi Dr, McAlester, OK 74501",www.ktc.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|HVAC|Plumbing & Pipefitting|Welding,301 Kiamichi Dr,McAlester,OK 74501,2025-09-22T09:01:54.584477,True,True,True,False,False,True,False,True,False
ts_1387,TRADE_SCHOOLS,Eastern Center for Arts and Technology,2157844800,Cathleen Plesnarski,Executive Director,cplesnarski@eastech.org,2157844800140,"3075 Terwood Rd, Willow Grove, PA 19090",www.eastech.org/,HVAC|Diesel & Automotive Tech|Welding|Construction,3075 Terwood Rd,Willow Grove,PA 19090,2025-09-22T09:01:54.584497,True,True,True,True,False,False,False,False,False
ts_1389,TRADE_SCHOOLS,College of the Marshall Islands,6926255427,"David Newnham",President,david.newnham@cmi.edu,6926253291236,"Oceanside Uliga - PO Box 1258, Majuro, MH 96960",https://www.cmi.edu/,Woodworking & Carpentry,Oceanside Uliga - PO Box 1258,Majuro,MH 96960,2025-09-22T09:01:54.584525,False,False,False,False,False,False,False,False,True
ts_1390,TRADE_SCHOOLS,Remington College-Fort Worth Campus,8174510011,General Phone,General Phone,—,8174510011,"5555 Rufe Snow Drive, Suite 150, North Richland Hills, TX 76180",https://www.remingtoncollege.edu/locations/fort-worth/,Construction|HVAC,5555 Rufe Snow Drive,Suite 150,North Richland Hills,2025-09-22T09:01:54.584544,False,True,False,True,False,False,False,False,False
ts_1391,TRADE_SCHOOLS,School of Automotive Machinists & Technology,7136833817,Admissions Office,Admissions Office,admissions@samtech.edu,7136833817,"1911 Antoine Drive, Houston, TX 77055-1803",samtech.edu/,Machine & Mechanical Systems,1911 Antoine Drive,Houston,TX 77055-1803,2025-09-22T09:01:54.584563,False,False,False,False,False,True,False,False,False
ts_1392,TRADE_SCHOOLS,Centura College-Newport News,7578742121,General Phone,General Phone,—,7578742121,"616 Denbigh Blvd., Newport News, VA 23608",https://www.centuracollege.edu/campuses/newport-news,HVAC|Welding,616 Denbigh Blvd.,Newport News,VA 23608,2025-09-22T09:01:54.584582,True,True,False,False,False,False,False,False,False
ts_1393,TRADE_SCHOOLS,Centura College-Norfolk,7578532121,General Phone,General Phone,—,7578532121,"7020 North Military Highway, Norfolk, VA 23518-4833",https://www.centuracollege.edu/campuses/norfolk,Construction,7020 North Military Highway,Norfolk,VA 23518-4833,2025-09-22T09:01:54.584602,False,False,False,True,False,False,False,False,False
ts_1394,TRADE_SCHOOLS,Technical & Career Education Center,7576485850,David Swanger,Director,David.Swanger@vbschools.com,,"2925 North Landing Rd, Virginia Beach, VA 23456-2499",techcenter.vbschools.com/school/programs-of-study/licensed-practical-nursing,HVAC|Diesel & Automotive Tech|Woodworking & Carpentry|Construction|Electronics|Plumbing & Pipefitting|Welding,2925 North Landing Rd,Virginia Beach,VA 23456-2499,2025-09-22T09:01:54.584621,True,True,True,True,True,False,False,True,True
ts_1395,TRADE_SCHOOLS,Madison Oneida BOCES,3153615800,General Phone,General Phone,publicrelations@moboces.org,3153615500,"4937 Spring Rd, Verona, NY 13478-0168",www.moboces.org/programs_services/adulted/health_occupations,Diesel & Automotive Tech|Woodworking & Carpentry|HVAC,4937 Spring Rd,Verona,NY 13478-0168,2025-09-22T09:01:54.584641,False,True,True,False,False,False,False,False,True
ts_1396,TRADE_SCHOOLS,Bay Mills Community College,9062483354,Raelynn Hunter,Executive Assistant to the President,rhunter@bmcc.edu,9062488426,"12214 W Lakeshore Dr, Brimley, MI 49715",www.bmcc.edu/,Construction,12214 W Lakeshore Dr,Brimley,MI 49715,2025-09-22T09:01:54.584660,False,False,False,True,False,False,False,False,False
ts_1398,TRADE_SCHOOLS,CET-Coachella,7603988889,General Phone,General Phone,—,7603988889,"49-111 Highway 111, Ste. 5, Coachella, CA 92236",https://cetweb.edu/,Construction|HVAC,49-111 Highway 111,Ste. 5,Coachella,2025-09-22T09:01:54.584688,False,True,False,True,False,False,False,False,False
ts_1399,TRADE_SCHOOLS,CET-Oxnard,8054879821,General Phone,General Phone,—,8054879821,"761 South C St, Oxnard, CA 93030",https://cetweb.edu/,Construction,761 South C St,Oxnard,CA 93030,2025-09-22T09:01:54.584706,False,False,False,True,False,False,False,False,False
ts_1400,TRADE_SCHOOLS,CET-Santa Maria,8059281737,General Phone,General Phone,—,8059281737,"509 W Morrison Ave, Santa Maria, CA 93458",https://www.cetweb.edu/,Construction,509 W Morrison Ave,Santa Maria,CA 93458,2025-09-22T09:01:54.584725,False,False,False,True,False,False,False,False,False
ts_1401,TRADE_SCHOOLS,Greater Lowell Technical School,9784414870,Jill Davis,Superintendent,jdavis@gltech.org,9784414800,"250 Pawtucket Blvd, Tyngsboro, MA 01879",https://www.gltech.org/,Plumbing & Pipefitting|Welding|CAD/CAM Drafting,250 Pawtucket Blvd,Tyngsboro,MA 01879,2025-09-22T09:01:54.584744,True,False,False,False,False,False,True,True,False
ts_1403,TRADE_SCHOOLS,Genesis Career College-Lebanon,6154537066,General Phone,General Phone,—,6154537066,"1505 Noah Court, Lebanon, TN 37087",www.genesiscareer.edu/,HVAC,1505 Noah Court,Lebanon,TN 37087,2025-09-22T09:01:54.584772,False,True,False,False,False,False,False,False,False
ts_1404,TRADE_SCHOOLS,Southwest College for the Deaf,4322643700,Shannon Stuteville,District Executive Assistant to the President,sstuteville@howardcollege.edu,4322645030,"3200 Ave C, Big Spring, TX 79720-7298",https://howardcollege.edu/swcd/,Construction|Plumbing & Pipefitting|Welding,3200 Ave C,Big Spring,TX 79720-7298,2025-09-22T09:01:54.584794,True,False,False,True,False,False,False,True,False
ts_1406,TRADE_SCHOOLS,Hacienda La Puente Adult Education,6269342801,General Phone,General Phone,—,6269342801,"14101 E. Nelson Ave, La Puente, CA 91746-0002",www.hlpae.com/,Diesel & Automotive Tech|Welding|HVAC,14101 E. Nelson Ave,La Puente,CA 91746-0002,2025-09-22T09:01:54.584822,True,True,True,False,False,False,False,False,False
