about,address,booth,company,ebooth_url,phone,social_facebook,social_instagram,social_linkedin,social_twitter,social_youtube,website
"Name Ultraflex Power Technologies Founded 08/01/1998 Website https://www.ultraflexpower.com Categories (5) Automation - Systems Integration, Brazing & Soldering Equipment, Furnaces, Heat Treating Equipment/Stress Relieving Equipment, Welding Power Supplies - Induction Pavilion Welding Hall Hall B","Ronkonkoma, NY 11779",Ultraflex Power Technologies,Ultraflex Power Technologies,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1608&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=528349&Nav=False,631-467-6814,https://www.facebook.com/ultraflexpower?ref=hl,https://www.instagram.com/inductionheating_ultraflex/,https://www.linkedin.com/company/ultraflexpowertechnologies/,https://x.com/ultraflexpower,,https://www.ultraflexpower.com
"Name Ultralox Railing Systems Website https://ultralox.com Categories (5) Automation - Assembly Machines and Systems, Fastening/Joining Equipment, Other Machining Equipment, Other Machinery/Equipment/Parts/Products, Tooling - Hydraulic Presses Pavilion Stamping & Press Automation Hall Hall D","Eagan, MN 55121-1625",Ultralox Railing Systems,Ultralox Railing Systems,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1609&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=503649&Nav=False,55121-1625,,,,https://ultralox.com,,https://ultralox.com
"Name Uneeda Founded 1967 Website https://www.uneeda.com Categories (5) Abrasive Disks/Belts/Pads/Wheels, Brushes - Deburring & Polishing, Polishing/Sanding/Buffing Equipment Pavilion Welding Hall Hall B","Spring Valley, NY 10977-5653",Uneeda,Uneeda,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1611&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=495288&Nav=False,10977-5653,https://www.facebook.com/Uneeda.Enterprizes/,https://www.instagram.com/uneedainc/,https://www.linkedin.com/company/uneeda-enterprizes-inc.,,,https://www.uneeda.com
"Name UNIBOR Website https://www.unibor.com Categories (5) Annular Cutters/Drill Bits, Cutting Tools, Drilling Machines, Tapping Machines, Bore Welding Machines & Components Pavilion Forming & Fabricating Hall Hall A","Lombard, IL 60148",UNIBOR,UNIBOR,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1612&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493057&Nav=False,630-495-9940,,,,,,https://www.unibor.com
"Name Uniflex Of America LLC Website https://www.uniflexusa.com Categories (5) Saws, Tube/Pipe Assembly Equipment/Systems, Tube/Pipe Custom Machinery, Tube/Pipe End Forming Equipment, Tube/Pipe Notching Machines Pavilion Tube & Pipe Hall Hall D","Schaumburg, IL 60173-4519",Uniflex Of America LLC,Uniflex Of America LLC,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1613&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=527817&Nav=False,60173-4519,,,,,,https://www.uniflexusa.com
"Name Unison Tube LLC Website https://www.unisonltd.com Categories (5) Wire Forming Machines, Tube/Pipe End Forming Equipment, Tube/Pipe Ram Benders, Tube/Pipe Roll Benders, Tube/Pipe Rotary Draw Benders Pavilion Tube & Pipe Hall Hall D",,Unison Tube LLC,Unison Tube LLC,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1614&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494532&Nav=False,1723 582868,,,,,,https://www.unisonltd.com
Name UNISORB Installation Solutions Founded 1935 Website https://www.unisorb.com Pavilion Stamping & Press Automation Hall Hall D,"Jackson, MI 49204-1000",UNISORB Installation Solutions,UNISORB Installation Solutions,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1615&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494348&Nav=False,49204-1000,,,,,,https://www.unisorb.com
"Name Unist Inc Website https://www.unist.com Categories (5) Coolants, Lubricants, Lubrication Equipment Pavilion Stamping & Press Automation Hall Hall D","Grand Rapids, MI 49512-2903",Unist Inc,Unist Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1616&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494464&Nav=False,49512-2903,,,,,,https://www.unist.com
"Name United Abrasives Inc /SAIT Website https://www.unitedabrasives.com Categories (5) Abrasive Cutting Machines, Abrasive Disks/Belts/Pads/Wheels, Brushes - Deburring & Polishing, Polishing/Sanding/Buffing Equipment, Cutoff Grinding Wheels Pavilion Welding Hall Hall B","North Windham, CT 06256",United Abrasives Inc /SAIT,United Abrasives Inc /SAIT,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1617&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493907&Nav=False,860-456-7131,,,,,,https://www.unitedabrasives.com
"Name United Aluminum Corporation Website https://www.unitedaluminum.com Categories (5) Brazing Alloys, Metals Toll Processing Services, Job Shop/Contract Manufacturing Services - Coil/Toll Processing, Metals Supplied - Aluminum/Aluminum Alloys Pavilion Stamping & Press Automation Hall Hall D","North Haven, CT 06473",United Aluminum Corporation,United Aluminum Corporation,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1618&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494291&Nav=False,203-239-5881,,,,,,https://www.unitedaluminum.com
"Name United Finishing Systems Website https://www.unitedfinishing.net Categories (20) Environmental/Clean Rooms - Finishing, Finishing Systems Engineering & Installation Services (Systems Houses), Ovens for Curing Paint & Coatings, Spray Booths for Painting/Powder Coating, Tanks & Tank Supplies - Finishing Pavilion Finishing Hall Hall D Enhanced Yes","Statesville, NC 28625-1609",United Finishing Systems,United Finishing Systems,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1619&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494158&Nav=False,28625-1609,,,,,,https://www.unitedfinishing.net
"Name United Precision Services Website https://www.unitedprecisionservices.com/ Categories (5) Fiber Lasers, Oxyfuel/Gas Cutting Machines, Plasma Cutting Machines & Components, Plate & Structural Fabricating Machines, Waterjet Cutting Machines & Components Pavilion Forming & Fabricating Hall Hall A",FABTECH 2025 United Precision Services 11183 Southland Rd,United Precision Services,United Precision Services,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1620&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493490&Nav=False,45240-3202,,,,,,https://www.unitedprecisionservices.com/
"Name United Surface Solutions Website https://www.deburring.com Categories (5) Deburring Equipment, Edge Finishing Equipment, Mass Finishing Equipment & Media, Sludge Handling Equipment - Finishing, Job Shop/Contract Manufacturing Services - Metal Finishing Pavilion Finishing Hall Hall D",FABTECH 2025 United Surface Solutions 11901 Burke St,United Surface Solutions,United Surface Solutions,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1621&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494223&Nav=False,90670-2507,,,,,,https://www.deburring.com
"Name United Wire Company Website https://www.unitedwirecompany.com Categories (5) Metal Shapes Supplied - Angles, Metal Shapes Supplied - Beams & Channels, Metals Supplied - Nickel/Nickel Alloys, Metals Supplied - Steel (Stainless), Roll Formed Metal Shapes Pavilion Stamping & Press Automation Hall Hall D","North Haven, CT 06473-3612",United Wire Company,United Wire Company,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1622&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494316&Nav=False,06473-3612,,,,,,https://www.unitedwirecompany.com
"Name UnitX Website https://www.unitxlabs.com Categories (5) Inspection & Testing - Quality/Process Control, Inspection/Testing Equipment - Dimensional & Shape/Measuring , Inspection/Testing Equipment - Surface Finish, Software - OEE, Software - Quality Control Pavilion Automation Hall Hall B","Santa Clara, CA 95054-1246",UnitX,UnitX,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1623&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=503666&Nav=False,95054-1246,,,,,,https://www.unitxlabs.com
"Name Universal Controls Group Founded 01/01/2005 Website https://www.utubeonline.com Categories (5) Automation - Controls, Roll Forming Machines, Coil Feed Line, Saws, Tube/Pipe Mills - High Frequency Pavilion Tube & Pipe Hall Hall D",FABTECH 2025 Universal Controls Group 26202 Glenwood Rd Ste E,Universal Controls Group,Universal Controls Group,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1624&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=494410&Nav=False,43551-4878,,,,,,https://www.utubeonline.com
"Name Universal Feed & Machine Website https://www.Universalfeedandmachine.com Categories (5) Coil Cars & Cradles, Coil Cut-to-Length, Coil Feed Line, Coil Uncoilers/Recoilers, Straightening Equipment Pavilion Stamping & Press Automation Hall Hall D","Auburn Hlils, MI 48326",Universal Feed & Machine,Universal Feed & Machine,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1625&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501034&Nav=False,248-377-0000,,,,,,https://www.Universalfeedandmachine.com
Name Universal Flexibles Pvt Ltd Pavilion Forming & Fabricating Hall Lakeside Ballroom,,Universal Flexibles Pvt Ltd,Universal Flexibles Pvt Ltd,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1626&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501667&Nav=False,,,,,,,https://www.xpressreg.net/register/fabt0925/landing.asp 
"Name Universal Robots What We Do Universal Robots aims to empower change in the way work is done using its robotics platform. Our purpose: At Universal Robots we want to create a world where people work with robots, not like robots. Our mission is simple - Automation for anyone. Anywhere. Universal Robots has developed a portfolio including the e-series consisting of the UR3e, UR7e, UR12e, UR16e, in addition to the UR series including our fastest Cobot, the UR15, in addition to the UR20, and UR30 reflecting a wide-range of reaches and payloads, along with including support from over 1100 innovative products in its ever-expanding global ecosystem. Founded 2005 Website https://www.universal-robots.com/ Categories (15) Robots - Industrial Pavilion Automation Hall Hall B Enhanced Yes",FABTECH 2025 Universal Robots 27175 Haggerty Rd,Universal Robots,Universal Robots,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1627&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493742&Nav=False,844-462-6268,,,,,,https://www.universal-robots.com/
"Name Universal Tool & Engineering Founded 1979 Website https://www.universaltool.com Categories (5) Fiber Lasers, Press Brakes (All-Electric), Robotic Equipment - Material Handling/Tending, Tube/Pipe Rotary Draw Benders, Tube/Pipe Serpentine Benders Pavilion Forming & Fabricating Hall Hall A","Johnson City, TN 37601",Universal Tool & Engineering,Universal Tool & Engineering,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1628&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501064&Nav=False,423-282-0304,,,,,,https://www.universaltool.com
"Name Universal Tool & Engineering Founded 1979 Website https://www.universaltool.com Categories (5) Fiber Lasers, Press Brakes (All-Electric), Robotic Equipment - Material Handling/Tending, Tube/Pipe Rotary Draw Benders, Tube/Pipe Serpentine Benders Pavilion Forming & Fabricating Hall Hall A","Johnson City, TN 37601",Universal Tool & Engineering,Universal Tool & Engineering,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1629&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493077&Nav=False,423-282-0304,,,,,,https://www.universaltool.com
Name Universal Tube & Rollform Equipment Company Website https://www.utubeonline.com Pavilion Tube & Pipe Hall Hall D,FABTECH 2025 Universal Tube & Rollform Equipment Company 26202 Glenwood Rd,Universal Tube & Rollform Equipment Company,Universal Tube & Rollform Equipment Company,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1630&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=515431&Nav=False,419-872-2364,,,,,,https://www.utubeonline.com
"Name Uniweld Products Inc Website https://www.uniweld.com Categories (5) Brazing & Soldering Equipment, Cutting Tips, Pressure Regulators/Valves/Flow Meters (Gas), Welding - Oxyfuel Machines & Components, Welding Guns/Torches Pavilion Welding Hall Hall B","Ft Lauderdale, FL 33312-4920",Uniweld Products Inc,Uniweld Products Inc,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1631&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493925&Nav=False,33312-4920,,,,,,https://www.uniweld.com
"Name Up In Smoke Welding Apparel USA Website https://upinsmokewelding.com Categories (5) Safety/Guarding Apparel, Welding Helmets, Respirators & Accessories Pavilion Welding Hall Hall B","FULSHEAR, TX 77441",Up In Smoke Welding Apparel USA,Up In Smoke Welding Apparel USA,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1632&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=500951&Nav=False,832-497-3254,,,,,,https://upinsmokewelding.com
Name Ursviken Website https://www.ursviken.com Pavilion Forming & Fabricating Hall Hall A,"Elgin, IL 60123-1145",Ursviken,Ursviken,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1633&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493446&Nav=False,60123-1145,,,,,,https://www.ursviken.com
Name Ursviken Website https://www.ursviken.com Pavilion Forming & Fabricating Hall Hall A,"Elgin, IL 60123-1145",Ursviken,Ursviken,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1634&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=528005&Nav=False,60123-1145,,,,,,https://www.ursviken.com
"Name US Laser Founded 2021 Website https://www.uslasertech.com Categories (5) Gases - Cutting, Fiber Lasers, Tube/Pipe CNC Pipe Cutting Pavilion Forming & Fabricating Hall Hall A","Newnan, GA 30263-5166",US Laser,US Laser,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1635&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=515129&Nav=False,30263-5166,,,,,,https://www.uslasertech.com
,"Columbus, OH 43207-2509",V&S Galvanizing,V&S Galvanizing,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1636&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493466&Nav=False,43207-2509,,,,,,
"Name Vala Industries Founded 1978 Website https://www.valaindustries.com Categories (5) Job Shop/Contract Manufacturing Services - Assembling, Job Shop/Contract Manufacturing Services - Laser Cutting, Job Shop/Contract Manufacturing Services - Machining, Job Shop/Contract Manufacturing Services - Punching, Other Machinery/Equipment/Parts/Products Pavilion Forming & Fabricating Hall Lakeside Ballroom","Vadodara, Gujarat 00010",Vala Industries,Vala Industries,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1637&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=501671&Nav=False,,,,,,,https://www.valaindustries.com
"Name Valgro India Limited What We Do Valgro India Limited, established in 1996, is one of Asia’s largest manufacturers of metal finishing and deburring machines. We provide innovative solutions for deburring, edge rounding, polishing, grinding, and surface preparation across industries such as automotive, aerospace, defense, appliances, electronics, and sheet-metal fabrication. Our product range includes wide belt sanders, brushing machines, polishing units, and dust collectors. Combining advanced engineering with “Make in India” quality, we help manufacturers achieve superior finishes, improve productivity, and ensure consistent, eco-friendly results. With installations in over 16 countries, Valgro delivers reliable technology and technical expertise from concept to completion. Founded 2007 Website https://valgroindia.com/ Categories (10) Abrasive Disks/Belts/Pads/Wheels, Brushes - Deburring & Polishing, Cleaning & Degreasing Equipment, Deburring Equipment, Edge Finishing Equipment, Tube/Pipe Cleaning/Degreasing Equipment, Tube/Pipe Deburring Equipment, Tube/Pipe Grinding & Polishing Equipment Pavilion Forming & Fabricating Hall Hall A Enhanced Yes",,Valgro India Limited,Valgro India Limited,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1638&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=527808&Nav=False,+91 9099079325,https://www.facebook.com/valgroindialtd,https://www.instagram.com/valgroindia/,https://www.linkedin.com/company/valgro/,,,https://valgroindia.com/
"Name Valmont Coatings Website https://www.valmontcoatings.com Categories (5) Galvanizing Equipment & Supplies, Powder Coatings Manufacturers Pavilion Forming & Fabricating Hall Hall A",FABTECH 2025 Valmont Coatings 15000 Valmont Plz,Valmont Coatings,Valmont Coatings,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1639&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=493352&Nav=False,68154-5243,,,,,,https://www.valmontcoatings.com
"Name Vamco Website https://www.vamcointernational.com Categories (5) Material Feeding Equipment, Press Feeds, Machine Control Software, Motion Control Products, Die Handling Equipment Pavilion Stamping & Press Automation Hall Hall D","Pittsburgh, PA 15238-2816",Vamco,Vamco,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1640&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=528022&Nav=False,15238-2816,,,,,,https://www.vamcointernational.com
Name VaporTech Website https://www.vaportech.com Pavilion Finishing Hall Hall D Enhanced Yes,"Longmont, CO 80503-9501",VaporTech,VaporTech,https://s36.a2zinc.net/Clients/SME/FABTECH2025/Public/eBooth.aspx?IndexInList=1641&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=500338&Nav=False,80503-9501,,,,,https://youtu.be/GtJ8agyeqZQ?si=oZlwzs0JQqbr4PNf,https://www.vaportech.com
